SYZYG Y ZONE OSCILLATION (2026-05-22 20:37)
════════════════════════════════════════════════════════════════════════
Each step jumps to the syzygy partner zone: Z(n) → Z(9-n) → Z(n) …
Corpus: oracle | Engine: zone-targeted selection, seed 888
  [ 42] Z7 → Z2: acupuncturists → pfeiflfer  (AQ=164, Z2)
  [ 43] Z2 → Z7: pfeiflfer → exoriente  (AQ=196, Z7)
  [ 44] Z7 → Z2: exoriente → instigation  (AQ=236, Z2)
  [ 45] Z2 → Z7: instigation → tilt  (AQ=97, Z7)
  [ 46] Z7 → Z2: tilt → updating  (AQ=164, Z2)
  [ 47] Z2 → Z7: updating → posit  (AQ=124, Z7)
  [ 48] Z7 → Z2: posit → misconception  (AQ=272, Z2)
  [ 49] Z2 → Z7: misconception → asuras  (AQ=133, Z7)
  [ 50] Z7 → Z2: asuras → unwrite  (AQ=173, Z2)
  [ 51] Z2 → Z7: unwrite → materiality  (AQ=232, Z7)
  [ 52] Z7 → Z2: materiality → archaeoastronomy  (AQ=335, Z2)
  [ 53] Z2 → Z7: archaeoastronomy → hardness  (AQ=160, Z7)
  [ 54] Z7 → Z2: hardness → congratulate  (AQ=245, Z2)
  [ 55] Z2 → Z7: congratulate → dat  (AQ=52, Z7)
  [ 56] Z7 → Z2: dat → mcapala  (AQ=110, Z2)
  [ 57] Z2 → Z7: mcapala → unparried  (AQ=187, Z7)
  [ 58] Z7 → Z2: unparried → obtundite  (AQ=191, Z2)
  [ 59] Z2 → Z7: obtundite → formalism  (AQ=187, Z7)
  [ 60] Z7 → Z2: formalism → obano  (AQ=92, Z2)
  [ 61] Z2 → Z7: obano → ogc  (AQ=52, Z7)
  [ 62] Z7 → Z2: ogc → apprisal  (AQ=164, Z2)
  [ 63] Z2 → Z7: apprisal → control  (AQ=160, Z7)
  [ 64] Z7 → Z2: control → yoiqssvafrd  (AQ=254, Z2)
  [ 65] Z2 → Z7: yoiqssvafrd → husbandless  (AQ=223, Z7)
  [ 66] Z7 → Z2: husbandless → thrashed  (AQ=155, Z2)
  [ 67] Z2 → Z7: thrashed → announces  (AQ=187, Z7)
  [ 68] Z7 → Z2: announces → specialty  (AQ=191, Z2)
  [ 69] Z2 → Z7: specialty → reviving  (AQ=178, Z7)


────────────────────────────────────────────────────────────────────────
SEED: Pandemonium (Z8, syzygy partner Z1)
────────────────────────────────────────────────────────────────────────
  [  1] Z8 → Z1: Pandemonium → pendulous  (AQ=208, Z1)
  [  2] Z1 → Z8: pendulous → inhibited  (AQ=161, Z8)
  [  3] Z8 → Z1: inhibited → baker  (AQ=82, Z1)
  [  4] Z1 → Z8: baker → demonstrate  (AQ=233, Z8)
  [  5] Z8 → Z1: demonstrate → redounds  (AQ=172, Z1)
  [  6] Z1 → Z8: redounds → cyborgs  (AQ=152, Z8)
  [  7] Z8 → Z1: cyborgs → bok  (AQ=55, Z1)
  [  8] Z1 → Z8: bok → empathically  (AQ=233, Z8)
  [  9] Z8 → Z1: empathically → hercules  (AQ=163, Z1)
  [ 10] Z1 → Z8: hercules → cosy  (AQ=98, Z8)
  [ 11] Z8 → Z1: cosy → entropic  (AQ=172, Z1)
  [ 12] Z1 → Z8: entropic → fore  (AQ=80, Z8)
  [ 13] Z8 → Z1: fore → nationalism  (AQ=226, Z1)
  [ 14] Z1 → Z8: nationalism → dissatisfying  (AQ=278, Z8)
  [ 15] Z8 → Z1: dissatisfying → less  (AQ=91, Z1)
  [ 16] Z1 → Z8: less → derce  (AQ=80, Z8)
  [ 17] Z8 → Z1: derce → intricately  (AQ=235, Z1)
  [ 18] Z1 → Z8: intricately → location  (AQ=161, Z8)
  [ 19] Z8 → Z1: location → ologies  (AQ=145, Z1)
  [ 20] Z1 → Z8: ologies → fetid  (AQ=89, Z8)
  [ 21] Z8 → Z1: fetid → vaganustus  (AQ=235, Z1)
  [ 22] Z1 → Z8: vaganustus → clippers  (AQ=170, Z8)
  [ 23] Z8 → Z1: clippers → thi  (AQ=64, Z1)
  [ 24] Z1 → Z8: thi → plague  (AQ=116, Z8)
  [ 25] Z8 → Z1: plague → erikson  (AQ=154, Z1)
  [ 26] Z1 → Z8: erikson → uncover  (AQ=161, Z8)
  [ 27] Z8 → Z1: uncover → loom  (AQ=91, Z1)
  [ 28] Z1 → Z8: loom → eccentric  (AQ=161, Z8)
  [ 29] Z8 → Z1: eccentric → import  (AQ=145, Z1)
  [ 30] Z1 → Z8: import → atlantic  (AQ=152, Z8)
  [ 31] Z8 → Z1: atlantic → earrings  (AQ=163, Z1)
  [ 32] Z1 → Z8: earrings → cosmic  (AQ=116, Z8)
  [ 33] Z8 → Z1: cosmic → psychosynthests  (AQ=370, Z1)
  [ 34] Z1 → Z8: psychosynthests → chunktreenode  (AQ=260, Z8)
  [ 35] Z8 → Z1: chunktreenode → calc  (AQ=55, Z1)
  [ 36] Z1 → Z8: calc → willcox  (AQ=161, Z8)
  [ 37] Z8 → Z1: willcox → ominousness  (AQ=262, Z1)
  [ 38] Z1 → Z8: ominousness → speaks  (AQ=125, Z8)
  [ 39] Z8 → Z1: speaks → rochas  (AQ=118, Z1)
  [ 40] Z1 → Z8: rochas → ue  (AQ=44, Z8)
  [ 41] Z8 → Z1: ue → embarrassingly  (AQ=289, Z1)
  [ 42] Z1 → Z8: embarrassingly → quickened  (AQ=170, Z8)
  [ 43] Z8 → Z1: quickened → foretoken  (AQ=190, Z1)
  [ 44] Z1 → Z8: foretoken → waywardness  (AQ=251, Z8)
  [ 45] Z8 → Z1: waywardness → compile  (AQ=136, Z1)
  [ 46] Z1 → Z8: compile → additional  (AQ=179, Z8)
  [ 47] Z8 → Z1: additional → shemen  (AQ=118, Z1)
  [ 48] Z1 → Z8: shemen → dispassionately  (AQ=323, Z8)
  [ 49] Z8 → Z1: dispassionately → cronin  (AQ=127, Z1)
  [ 50] Z1 → Z8: cronin → disembodied  (AQ=188, Z8)
  [ 51] Z8 → Z1: disembodied → collections  (AQ=226, Z1)
  [ 52] Z1 → Z8: collections → bear  (AQ=62, Z8)
  [ 53] Z8 → Z1: bear → olympia  (AQ=154, Z1)
  [ 54] Z1 → Z8: olympia → vegetarianism  (AQ=260, Z8)
  [ 55] Z8 → Z1: vegetarianism → designeventuates  (AQ=334, Z1)
  [ 56] Z1 → Z8: designeventuates → holder  (AQ=116, Z8)
  [ 57] Z8 → Z1: holder → trickery  (AQ=181, Z1)
  [ 58] Z1 → Z8: trickery → tunneling  (AQ=197, Z8)
  [ 59] Z8 → Z1: tunneling → glaciation  (AQ=181, Z1)
  [ 60] Z1 → Z8: glaciation → hael  (AQ=62, Z8)
  [ 61] Z8 → Z1: hael → dysfunctionality  (AQ=361, Z1)
  [ 62] Z1 → Z8: dysfunctionality → amendment  (AQ=170, Z8)
  [ 63] Z8 → Z1: amendment → gramming  (AQ=154, Z1)
  [ 64] Z1 → Z8: gramming → spirituality  (AQ=287, Z8)
  [ 65] Z8 → Z1: spirituality → bureaucracy  (AQ=217, Z1)
  [ 66] Z1 → Z8: bureaucracy → thrills  (AQ=161, Z8)
  [ 67] Z8 → Z1: thrills → clewlelis  (AQ=181, Z1)
  [ 68] Z1 → Z8: clewlelis → futurist  (AQ=206, Z8)
  [ 69] Z8 → Z1: futurist → sunless  (AQ=172, Z1)


────────────────────────────────────────────────────────────────────────
SEED: Katak (Z8, syzygy partner Z1)
────────────────────────────────────────────────────────────────────────
  [  1] Z8 → Z1: Katak → pendulous  (AQ=208, Z1)
  [  2] Z1 → Z8: pendulous → inhibited  (AQ=161, Z8)
  [  3] Z8 → Z1: inhibited → baker  (AQ=82, Z1)
  [  4] Z1 → Z8: baker → demonstrate  (AQ=233, Z8)
  [  5] Z8 → Z1: demonstrate → redounds  (AQ=172, Z1)
  [  6] Z1 → Z8: redounds → cyborgs  (AQ=152, Z8)
  [  7] Z8 → Z1: cyborgs → bok  (AQ=55, Z1)
  [  8] Z1 → Z8: bok → empathically  (AQ=233, Z8)
  [  9] Z8 → Z1: empathically → hercules  (AQ=163, Z1)
  [ 10] Z1 → Z8: hercules → cosy  (AQ=98, Z8)
  [ 11] Z8 → Z1: cosy → entropic  (AQ=172, Z1)
  [ 12] Z1 → Z8: entropic → fore  (AQ=80, Z8)
  [ 13] Z8 → Z1: fore → nationalism  (AQ=226, Z1)
  [ 14] Z1 → Z8: nationalism → dissatisfying  (AQ=278, Z8)
  [ 15] Z8 → Z1: dissatisfying → less  (AQ=91, Z1)
  [ 16] Z1 → Z8: less → derce  (AQ=80, Z8)
  [ 17] Z8 → Z1: derce → intricately  (AQ=235, Z1)
  [ 18] Z1 → Z8: intricately → location  (AQ=161, Z8)
  [ 19] Z8 → Z1: location → ologies  (AQ=145, Z1)
  [ 20] Z1 → Z8: ologies → fetid  (AQ=89, Z8)
  [ 21] Z8 → Z1: fetid → vaganustus  (AQ=235, Z1)
  [ 22] Z1 → Z8: vaganustus → clippers  (AQ=170, Z8)
  [ 23] Z8 → Z1: clippers → thi  (AQ=64, Z1)
  [ 24] Z1 → Z8: thi → plague  (AQ=116, Z8)
  [ 25] Z8 → Z1: plague → erikson  (AQ=154, Z1)
  [ 26] Z1 → Z8: erikson → uncover  (AQ=161, Z8)
  [ 27] Z8 → Z1: uncover → loom  (AQ=91, Z1)
  [ 28] Z1 → Z8: loom → eccentric  (AQ=161, Z8)
  [ 29] Z8 → Z1: eccentric → import  (AQ=145, Z1)
  [ 30] Z1 → Z8: import → atlantic  (AQ=152, Z8)
  [ 31] Z8 → Z1: atlantic → earrings  (AQ=163, Z1)
  [ 32] Z1 → Z8: earrings → cosmic  (AQ=116, Z8)
  [ 33] Z8 → Z1: cosmic → psychosynthests  (AQ=370, Z1)
  [ 34] Z1 → Z8: psychosynthests → chunktreenode  (AQ=260, Z8)
  [ 35] Z8 → Z1: chunktreenode → calc  (AQ=55, Z1)
  [ 36] Z1 → Z8: calc → willcox  (AQ=161, Z8)
  [ 37] Z8 → Z1: willcox → ominousness  (AQ=262, Z1)
  [ 38] Z1 → Z8: ominousness → speaks  (AQ=125, Z8)
  [ 39] Z8 → Z1: speaks → rochas  (AQ=118, Z1)
  [ 40] Z1 → Z8: rochas → ue  (AQ=44, Z8)
  [ 41] Z8 → Z1: ue → embarrassingly  (AQ=289, Z1)
  [ 42] Z1 → Z8: embarrassingly → quickened  (AQ=170, Z8)
  [ 43] Z8 → Z1: quickened → foretoken  (AQ=190, Z1)
  [ 44] Z1 → Z8: foretoken → waywardness  (AQ=251, Z8)
  [ 45] Z8 → Z1: waywardness → compile  (AQ=136, Z1)
  [ 46] Z1 → Z8: compile → additional  (AQ=179, Z8)
  [ 47] Z8 → Z1: additional → shemen  (AQ=118, Z1)
  [ 48] Z1 → Z8: shemen → dispassionately  (AQ=323, Z8)
  [ 49] Z8 → Z1: dispassionately → cronin  (AQ=127, Z1)
  [ 50] Z1 → Z8: cronin → disembodied  (AQ=188, Z8)
  [ 51] Z8 → Z1: disembodied → collections  (AQ=226, Z1)
  [ 52] Z1 → Z8: collections → bear  (AQ=62, Z8)
  [ 53] Z8 → Z1: bear → olympia  (AQ=154, Z1)
  [ 54] Z1 → Z8: olympia → vegetarianism  (AQ=260, Z8)
  [ 55] Z8 → Z1: vegetarianism → designeventuates  (AQ=334, Z1)
  [ 56] Z1 → Z8: designeventuates → holder  (AQ=116, Z8)
  [ 57] Z8 → Z1: holder → trickery  (AQ=181, Z1)
  [ 58] Z1 → Z8: trickery → tunneling  (AQ=197, Z8)
  [ 59] Z8 → Z1: tunneling → glaciation  (AQ=181, Z1)
  [ 60] Z1 → Z8: glaciation → hael  (AQ=62, Z8)
  [ 61] Z8 → Z1: hael → dysfunctionality  (AQ=361, Z1)
  [ 62] Z1 → Z8: dysfunctionality → amendment  (AQ=170, Z8)
  [ 63] Z8 → Z1: amendment → gramming  (AQ=154, Z1)
  [ 64] Z1 → Z8: gramming → spirituality  (AQ=287, Z8)
  [ 65] Z8 → Z1: spirituality → bureaucracy  (AQ=217, Z1)
  [ 66] Z1 → Z8: bureaucracy → thrills  (AQ=161, Z8)
  [ 67] Z8 → Z1: thrills → clewlelis  (AQ=181, Z1)
  [ 68] Z1 → Z8: clewlelis → futurist  (AQ=206, Z8)
  [ 69] Z8 → Z1: futurist → sunless  (AQ=172, Z1)


────────────────────────────────────────────────────────────────────────
SEED: Djynxx (Z2, syzygy partner Z7)
────────────────────────────────────────────────────────────────────────
  [  1] Z2 → Z7: Djynxx → submergent  (AQ=214, Z7)
  [  2] Z7 → Z2: submergent → formats  (AQ=155, Z2)
  [  3] Z2 → Z7: formats → arene  (AQ=88, Z7)
  [  4] Z7 → Z2: arene → introduces  (AQ=218, Z2)
  [  5] Z2 → Z7: introduces → platinum  (AQ=178, Z7)
  [  6] Z7 → Z2: platinum → escaping  (AQ=146, Z2)
  [  7] Z2 → Z7: escaping → anar  (AQ=70, Z7)
  [  8] Z7 → Z2: anar → managertheme  (AQ=218, Z2)
  [  9] Z2 → Z7: managertheme → circuses  (AQ=169, Z7)
  [ 10] Z7 → Z2: circuses → omaha  (AQ=83, Z2)
  [ 11] Z2 → Z7: omaha → clarionet  (AQ=178, Z7)
  [ 12] Z7 → Z2: clarionet → hajj  (AQ=65, Z2)
  [ 13] Z2 → Z7: hajj → untarnished  (AQ=232, Z7)
  [ 14] Z7 → Z2: untarnished → cerebrospinal  (AQ=254, Z2)
  [ 15] Z2 → Z7: cerebrospinal → herbs  (AQ=97, Z7)
  [ 16] Z7 → Z2: herbs → cache  (AQ=65, Z2)
  [ 17] Z2 → Z7: cache → believability  (AQ=250, Z7)
  [ 18] Z7 → Z2: believability → ingested  (AQ=155, Z2)
  [ 19] Z2 → Z7: ingested → handsome  (AQ=151, Z7)
  [ 20] Z7 → Z2: handsome → ptk  (AQ=74, Z2)
  [ 21] Z2 → Z7: ptk → separateness  (AQ=250, Z7)
  [ 22] Z7 → Z2: separateness → crouches  (AQ=164, Z2)
  [ 23] Z2 → Z7: crouches → binde  (AQ=79, Z7)
  [ 24] Z7 → Z2: binde → salabic  (AQ=110, Z2)
  [ 25] Z2 → Z7: salabic → begotten  (AQ=160, Z7)
  [ 26] Z7 → Z2: begotten → unchecked  (AQ=155, Z2)
  [ 27] Z2 → Z7: unchecked → indifa  (AQ=97, Z7)
  [ 28] Z7 → Z2: indifa → detests  (AQ=155, Z2)
  [ 29] Z2 → Z7: detests → crudely  (AQ=151, Z7)
  [ 30] Z7 → Z2: crudely → caution  (AQ=146, Z2)
  [ 31] Z2 → Z7: caution → allocates  (AQ=169, Z7)
  [ 32] Z7 → Z2: allocates → gulfs  (AQ=110, Z2)
  [ 33] Z2 → Z7: gulfs → bend  (AQ=61, Z7)
  [ 34] Z7 → Z2: bend → oppression  (AQ=236, Z2)
  [ 35] Z2 → Z7: oppression → baali  (AQ=70, Z7)
  [ 36] Z7 → Z2: baali → worried  (AQ=155, Z2)
  [ 37] Z2 → Z7: worried → authoritative  (AQ=286, Z7)
  [ 38] Z7 → Z2: authoritative → adopted  (AQ=128, Z2)
  [ 39] Z2 → Z7: adopted → ocular  (AQ=124, Z7)
  [ 40] Z7 → Z2: ocular → importantchange  (AQ=299, Z2)
  [ 41] Z2 → Z7: importantchange → acupuncturists  (AQ=331, Z7)
  [ 42] Z7 → Z2: acupuncturists → pfeiflfer  (AQ=164, Z2)
  [ 43] Z2 → Z7: pfeiflfer → exoriente  (AQ=196, Z7)
  [ 44] Z7 → Z2: exoriente → instigation  (AQ=236, Z2)
  [ 45] Z2 → Z7: instigation → tilt  (AQ=97, Z7)
  [ 46] Z7 → Z2: tilt → updating  (AQ=164, Z2)
  [ 47] Z2 → Z7: updating → posit  (AQ=124, Z7)
  [ 48] Z7 → Z2: posit → misconception  (AQ=272, Z2)
  [ 49] Z2 → Z7: misconception → asuras  (AQ=133, Z7)
  [ 50] Z7 → Z2: asuras → unwrite  (AQ=173, Z2)
  [ 51] Z2 → Z7: unwrite → materiality  (AQ=232, Z7)
  [ 52] Z7 → Z2: materiality → archaeoastronomy  (AQ=335, Z2)
  [ 53] Z2 → Z7: archaeoastronomy → hardness  (AQ=160, Z7)
  [ 54] Z7 → Z2: hardness → congratulate  (AQ=245, Z2)
  [ 55] Z2 → Z7: congratulate → dat  (AQ=52, Z7)
  [ 56] Z7 → Z2: dat → mcapala  (AQ=110, Z2)
  [ 57] Z2 → Z7: mcapala → unparried  (AQ=187, Z7)
  [ 58] Z7 → Z2: unparried → obtundite  (AQ=191, Z2)
  [ 59] Z2 → Z7: obtundite → formalism  (AQ=187, Z7)
  [ 60] Z7 → Z2: formalism → obano  (AQ=92, Z2)
  [ 61] Z2 → Z7: obano → ogc  (AQ=52, Z7)
  [ 62] Z7 → Z2: ogc → apprisal  (AQ=164, Z2)
  [ 63] Z2 → Z7: apprisal → control  (AQ=160, Z7)
  [ 64] Z7 → Z2: control → yoiqssvafrd  (AQ=254, Z2)
  [ 65] Z2 → Z7: yoiqssvafrd → husbandless  (AQ=223, Z7)
  [ 66] Z7 → Z2: husbandless → thrashed  (AQ=155, Z2)
  [ 67] Z2 → Z7: thrashed → announces  (AQ=187, Z7)
  [ 68] Z7 → Z2: announces → specialty  (AQ=191, Z2)
  [ 69] Z2 → Z7: specialty → reviving  (AQ=178, Z7)


────────────────────────────────────────────────────────────────────────
SEED: Nullotation (Z9, syzygy partner Z9)
────────────────────────────────────────────────────────────────────────
  [  1] Z9 → Z9: Nullotation → earthquakes  (AQ=225, Z9)
  [  2] Z9 → Z9: earthquakes → eurydice  (AQ=162, Z9)
  [  3] Z9 → Z9: eurydice → lxii  (AQ=90, Z9)
  [  4] Z9 → Z9: lxii → unwritten  (AQ=225, Z9)
  [  5] Z9 → Z9: unwritten → toughened  (AQ=180, Z9)
  [  6] Z9 → Z9: toughened → ditions  (AQ=153, Z9)
  [  7] Z9 → Z9: ditions → real  (AQ=72, Z9)
  [  8] Z9 → Z9: real → annihilation  (AQ=234, Z9)
  [  9] Z9 → Z9: annihilation → dolorosa  (AQ=171, Z9)
  [ 10] Z9 → Z9: dolorosa → baalit  (AQ=99, Z9)
  [ 11] Z9 → Z9: baalit → invitadas  (AQ=180, Z9)
  [ 12] Z9 → Z9: invitadas → eats  (AQ=81, Z9)
  [ 13] Z9 → Z9: eats → sporadically  (AQ=243, Z9)
  [ 14] Z9 → Z9: sporadically → investigative  (AQ=279, Z9)
  [ 15] Z9 → Z9: investigative → thank  (AQ=99, Z9)
  [ 16] Z9 → Z9: thank → bios  (AQ=81, Z9)
  [ 17] Z9 → Z9: bios → demonstrates  (AQ=261, Z9)
  [ 18] Z9 → Z9: demonstrates → gargoyle  (AQ=162, Z9)
  [ 19] Z9 → Z9: gargoyle → generals  (AQ=153, Z9)
  [ 20] Z9 → Z9: generals → duti  (AQ=90, Z9)
  [ 21] Z9 → Z9: duti → betterlooking  (AQ=270, Z9)
  [ 22] Z9 → Z9: betterlooking → colectiva  (AQ=171, Z9)
  [ 23] Z9 → Z9: colectiva → soch  (AQ=81, Z9)
  [ 24] Z9 → Z9: soch → offhand  (AQ=117, Z9)
  [ 25] Z9 → Z9: offhand → aventine  (AQ=162, Z9)
  [ 26] Z9 → Z9: aventine → subplex  (AQ=162, Z9)
  [ 27] Z9 → Z9: subplex → trip  (AQ=99, Z9)
  [ 28] Z9 → Z9: trip → clutter  (AQ=162, Z9)
  [ 29] Z9 → Z9: clutter → denounce  (AQ=153, Z9)
  [ 30] Z9 → Z9: denounce → avoiding  (AQ=153, Z9)
  [ 31] Z9 → Z9: avoiding → baptisms  (AQ=171, Z9)
  [ 32] Z9 → Z9: baptisms → descend  (AQ=117, Z9)
  [ 33] Z9 → Z9: descend → chip  (AQ=72, Z9)
  [ 34] Z9 → Z9: chip → compositors  (AQ=261, Z9)
  [ 35] Z9 → Z9: compositors → rev  (AQ=72, Z9)
  [ 36] Z9 → Z9: rev → thyroid  (AQ=162, Z9)
  [ 37] Z9 → Z9: thyroid → sympathetically  (AQ=324, Z9)
  [ 38] Z9 → Z9: sympathetically → swirl  (AQ=126, Z9)
  [ 39] Z9 → Z9: swirl → itdoes  (AQ=126, Z9)
  [ 40] Z9 → Z9: itdoes → haha  (AQ=54, Z9)
  [ 41] Z9 → Z9: haha → dub  (AQ=54, Z9)
  [ 42] Z9 → Z9: dub → refusing  (AQ=171, Z9)
  [ 43] Z9 → Z9: refusing → novembris  (AQ=198, Z9)
  [ 44] Z9 → Z9: novembris → vardhamanamati  (AQ=252, Z9)
  [ 45] Z9 → Z9: vardhamanamati → shabatu  (AQ=135, Z9)
  [ 46] Z9 → Z9: shabatu → avaloklte  (AQ=180, Z9)
  [ 47] Z9 → Z9: avaloklte → lesbos  (AQ=126, Z9)
  [ 48] Z9 → Z9: lesbos → instrumentalism  (AQ=342, Z9)
  [ 49] Z9 → Z9: instrumentalism → tchakki  (AQ=126, Z9)
  [ 50] Z9 → Z9: tchakki → dharmaprabh  (AQ=189, Z9)
  [ 51] Z9 → Z9: dharmaprabh → crossovers  (AQ=243, Z9)
  [ 52] Z9 → Z9: crossovers → jake  (AQ=63, Z9)
  [ 53] Z9 → Z9: jake → graspable  (AQ=162, Z9)
  [ 54] Z9 → Z9: graspable → gb  (AQ=27, Z9)
  [ 55] Z9 → Z9: gb → orc  (AQ=63, Z9)
  [ 56] Z9 → Z9: orc → guest  (AQ=117, Z9)
  [ 57] Z9 → Z9: guest → congregated  (AQ=198, Z9)
  [ 58] Z9 → Z9: congregated → spectator  (AQ=198, Z9)
  [ 59] Z9 → Z9: spectator → portrait  (AQ=189, Z9)
  [ 60] Z9 → Z9: portrait → mpg  (AQ=63, Z9)
  [ 61] Z9 → Z9: mpg → abode  (AQ=72, Z9)
  [ 62] Z9 → Z9: abode → abandoning  (AQ=171, Z9)
  [ 63] Z9 → Z9: abandoning → coincides  (AQ=162, Z9)
  [ 64] Z9 → Z9: coincides → intellectually  (AQ=297, Z9)
  [ 65] Z9 → Z9: intellectually → unannounced  (AQ=225, Z9)
  [ 66] Z9 → Z9: unannounced → sorrow  (AQ=162, Z9)
  [ 67] Z9 → Z9: sorrow → husbanding  (AQ=189, Z9)
  [ 68] Z9 → Z9: husbanding → chandanagandha  (AQ=207, Z9)
  [ 69] Z9 → Z9: chandanagandha → apartment  (AQ=189, Z9)


────────────────────────────────────────────────────────────────────────
SEED: Cryptolith (Z2, syzygy partner Z7)
────────────────────────────────────────────────────────────────────────
  [  1] Z2 → Z7: Cryptolith → submergent  (AQ=214, Z7)
  [  2] Z7 → Z2: submergent → formats  (AQ=155, Z2)
  [  3] Z2 → Z7: formats → arene  (AQ=88, Z7)
  [  4] Z7 → Z2: arene → introduces  (AQ=218, Z2)
  [  5] Z2 → Z7: introduces → platinum  (AQ=178, Z7)
  [  6] Z7 → Z2: platinum → escaping  (AQ=146, Z2)
  [  7] Z2 → Z7: escaping → anar  (AQ=70, Z7)
  [  8] Z7 → Z2: anar → managertheme  (AQ=218, Z2)
  [  9] Z2 → Z7: managertheme → circuses  (AQ=169, Z7)
  [ 10] Z7 → Z2: circuses → omaha  (AQ=83, Z2)
  [ 11] Z2 → Z7: omaha → clarionet  (AQ=178, Z7)
  [ 12] Z7 → Z2: clarionet → hajj  (AQ=65, Z2)
  [ 13] Z2 → Z7: hajj → untarnished  (AQ=232, Z7)
  [ 14] Z7 → Z2: untarnished → cerebrospinal  (AQ=254, Z2)
  [ 15] Z2 → Z7: cerebrospinal → herbs  (AQ=97, Z7)
  [ 16] Z7 → Z2: herbs → cache  (AQ=65, Z2)
  [ 17] Z2 → Z7: cache → believability  (AQ=250, Z7)
  [ 18] Z7 → Z2: believability → ingested  (AQ=155, Z2)
  [ 19] Z2 → Z7: ingested → handsome  (AQ=151, Z7)
  [ 20] Z7 → Z2: handsome → ptk  (AQ=74, Z2)
  [ 21] Z2 → Z7: ptk → separateness  (AQ=250, Z7)
  [ 22] Z7 → Z2: separateness → crouches  (AQ=164, Z2)
  [ 23] Z2 → Z7: crouches → binde  (AQ=79, Z7)
  [ 24] Z7 → Z2: binde → salabic  (AQ=110, Z2)
  [ 25] Z2 → Z7: salabic → begotten  (AQ=160, Z7)
  [ 26] Z7 → Z2: begotten → unchecked  (AQ=155, Z2)
  [ 27] Z2 → Z7: unchecked → indifa  (AQ=97, Z7)
  [ 28] Z7 → Z2: indifa → detests  (AQ=155, Z2)
  [ 29] Z2 → Z7: detests → crudely  (AQ=151, Z7)
  [ 30] Z7 → Z2: crudely → caution  (AQ=146, Z2)
  [ 31] Z2 → Z7: caution → allocates  (AQ=169, Z7)
