SYZYG Y ZONE OSCILLATION (2026-05-25 00:44)
════════════════════════════════════════════════════════════════════════
Each step jumps to the syzygy partner zone: Z(n) → Z(9-n) → Z(n) …
Corpus: oracle | Engine: zone-targeted selection, seed 937
  [ 40] Z7 → Z2: occurrences → twinning  (AQ=182, Z2)
  [ 41] Z2 → Z7: twinning → pavements  (AQ=196, Z7)
  [ 42] Z7 → Z2: pavements → paphian  (AQ=128, Z2)
  [ 43] Z2 → Z7: paphian → deplored  (AQ=151, Z7)
  [ 44] Z7 → Z2: deplored → blemishes  (AQ=173, Z2)
  [ 45] Z2 → Z7: blemishes → hostile  (AQ=151, Z7)
  [ 46] Z7 → Z2: hostile → itradhva  (AQ=155, Z2)
  [ 47] Z2 → Z7: itradhva → huntress  (AQ=196, Z7)
  [ 48] Z7 → Z2: huntress → malevolent  (AQ=209, Z2)
  [ 49] Z2 → Z7: malevolent → hydro  (AQ=115, Z7)
  [ 50] Z7 → Z2: hydro → serieux  (AQ=164, Z2)
  [ 51] Z2 → Z7: serieux → nero  (AQ=88, Z7)
  [ 52] Z7 → Z2: nero → witchell  (AQ=164, Z2)
  [ 53] Z2 → Z7: witchell → armit  (AQ=106, Z7)
  [ 54] Z7 → Z2: armit → caged  (AQ=65, Z2)
  [ 55] Z2 → Z7: caged → trinitarian  (AQ=232, Z7)
  [ 56] Z7 → Z2: trinitarian → ambergris  (AQ=173, Z2)
  [ 57] Z2 → Z7: ambergris → nausea  (AQ=115, Z7)
  [ 58] Z7 → Z2: nausea → isotropy  (AQ=209, Z2)
  [ 59] Z2 → Z7: isotropy → necromantic  (AQ=214, Z7)
  [ 60] Z7 → Z2: necromantic → contortionist  (AQ=308, Z2)
  [ 61] Z2 → Z7: contortionist → toolset  (AQ=169, Z7)
  [ 62] Z7 → Z2: toolset → dense  (AQ=92, Z2)
  [ 63] Z2 → Z7: dense → underdog  (AQ=160, Z7)
  [ 64] Z7 → Z2: underdog → standardizing  (AQ=263, Z2)
  [ 65] Z2 → Z7: standardizing → loans  (AQ=106, Z7)
  [ 66] Z7 → Z2: loans → smo  (AQ=74, Z2)
  [ 67] Z2 → Z7: smo → orisha  (AQ=124, Z7)
  [ 68] Z7 → Z2: orisha → restart  (AQ=164, Z2)
  [ 69] Z2 → Z7: restart → enumerated  (AQ=196, Z7)


────────────────────────────────────────────────────────────────────────
SEED: Pandemonium (Z8, syzygy partner Z1)
────────────────────────────────────────────────────────────────────────
  [  1] Z8 → Z1: Pandemonium → thrive  (AQ=136, Z1)
  [  2] Z1 → Z8: thrive → atthaka  (AQ=125, Z8)
  [  3] Z8 → Z1: atthaka → caucasians  (AQ=181, Z1)
  [  4] Z1 → Z8: caucasians → sufferer  (AQ=170, Z8)
  [  5] Z8 → Z1: sufferer → injections  (AQ=208, Z1)
  [  6] Z1 → Z8: injections → pleiades  (AQ=143, Z8)
  [  7] Z8 → Z1: pleiades → coward  (AQ=118, Z1)
  [  8] Z1 → Z8: coward → practising  (AQ=206, Z8)
  [  9] Z8 → Z1: practising → onlythrough  (AQ=262, Z1)
  [ 10] Z1 → Z8: onlythrough → parsimoniously  (AQ=332, Z8)
  [ 11] Z8 → Z1: parsimoniously → idaho  (AQ=82, Z1)
  [ 12] Z1 → Z8: idaho → violently  (AQ=215, Z8)
  [ 13] Z8 → Z1: violently → analysis  (AQ=172, Z1)
  [ 14] Z1 → Z8: analysis → ganges  (AQ=107, Z8)
  [ 15] Z8 → Z1: ganges → ganesha  (AQ=118, Z1)
  [ 16] Z1 → Z8: ganesha → underworld  (AQ=224, Z8)
  [ 17] Z8 → Z1: underworld → irritate  (AQ=172, Z1)
  [ 18] Z1 → Z8: irritate → unlimited  (AQ=188, Z8)
  [ 19] Z8 → Z1: unlimited → purporting  (AQ=244, Z1)
  [ 20] Z1 → Z8: purporting → abbey  (AQ=80, Z8)
  [ 21] Z8 → Z1: abbey → deadlines  (AQ=154, Z1)
  [ 22] Z1 → Z8: deadlines → pneumas  (AQ=152, Z8)
  [ 23] Z8 → Z1: pneumas → lancet  (AQ=109, Z1)
  [ 24] Z1 → Z8: lancet → fleshing  (AQ=152, Z8)
  [ 25] Z8 → Z1: fleshing → tarrytown  (AQ=235, Z1)
  [ 26] Z1 → Z8: tarrytown → daye  (AQ=71, Z8)
  [ 27] Z8 → Z1: daye → photographic  (AQ=244, Z1)
  [ 28] Z1 → Z8: photographic → humbles  (AQ=143, Z8)
  [ 29] Z8 → Z1: humbles → enterprising  (AQ=262, Z1)
  [ 30] Z1 → Z8: enterprising → compartmentalised  (AQ=341, Z8)
  [ 31] Z8 → Z1: compartmentalised → thoughtprovoking  (AQ=370, Z1)
  [ 32] Z1 → Z8: thoughtprovoking → inmate  (AQ=116, Z8)
  [ 33] Z8 → Z1: inmate → tambourine  (AQ=208, Z1)
  [ 34] Z1 → Z8: tambourine → phersephonia  (AQ=242, Z8)
  [ 35] Z8 → Z1: phersephonia → seminal  (AQ=136, Z1)
  [ 36] Z1 → Z8: seminal → heartily  (AQ=170, Z8)
  [ 37] Z8 → Z1: heartily → harmonising  (AQ=226, Z1)
  [ 38] Z1 → Z8: harmonising → dote  (AQ=80, Z8)
  [ 39] Z8 → Z1: dote → enforcement  (AQ=217, Z1)
  [ 40] Z1 → Z8: enforcement → destroys  (AQ=197, Z8)
  [ 41] Z8 → Z1: destroys → outreached  (AQ=190, Z1)
  [ 42] Z1 → Z8: outreached → imagined  (AQ=134, Z8)
  [ 43] Z8 → Z1: imagined → jenkins  (AQ=145, Z1)
  [ 44] Z1 → Z8: jenkins → cushioned  (AQ=179, Z8)
  [ 45] Z8 → Z1: cushioned → predated  (AQ=145, Z1)
  [ 46] Z1 → Z8: predated → marithaia  (AQ=161, Z8)
  [ 47] Z8 → Z1: marithaia → honestly  (AQ=190, Z1)
  [ 48] Z1 → Z8: honestly → clumsiness  (AQ=224, Z8)
  [ 49] Z8 → Z1: clumsiness → klatch  (AQ=109, Z1)
  [ 50] Z1 → Z8: klatch → suburban  (AQ=170, Z8)
  [ 51] Z8 → Z1: suburban → mnkh  (AQ=82, Z1)
  [ 52] Z1 → Z8: mnkh → biochemical  (AQ=179, Z8)
  [ 53] Z8 → Z1: biochemical → atone  (AQ=100, Z1)
  [ 54] Z1 → Z8: atone → diop  (AQ=80, Z8)
  [ 55] Z8 → Z1: diop → mesopotamia  (AQ=226, Z1)
  [ 56] Z1 → Z8: mesopotamia → cataloging  (AQ=179, Z8)
  [ 57] Z8 → Z1: cataloging → plty  (AQ=109, Z1)
  [ 58] Z1 → Z8: plty → castrators  (AQ=224, Z8)
  [ 59] Z8 → Z1: castrators → excitement  (AQ=208, Z1)
  [ 60] Z1 → Z8: excitement → dog  (AQ=53, Z8)
  [ 61] Z8 → Z1: dog → agrippina  (AQ=172, Z1)
  [ 62] Z1 → Z8: agrippina → staid  (AQ=98, Z8)
  [ 63] Z8 → Z1: staid → cerberus  (AQ=163, Z1)
  [ 64] Z1 → Z8: cerberus → latinjuventus  (AQ=305, Z8)
  [ 65] Z8 → Z1: latinjuventus → mixed  (AQ=100, Z1)
  [ 66] Z1 → Z8: mixed → grew  (AQ=89, Z8)
  [ 67] Z8 → Z1: grew → rouen  (AQ=118, Z1)
  [ 68] Z1 → Z8: rouen → shipatana  (AQ=170, Z8)
  [ 69] Z8 → Z1: shipatana → expounds  (AQ=190, Z1)


────────────────────────────────────────────────────────────────────────
SEED: Katak (Z8, syzygy partner Z1)
────────────────────────────────────────────────────────────────────────
  [  1] Z8 → Z1: Katak → thrive  (AQ=136, Z1)
  [  2] Z1 → Z8: thrive → atthaka  (AQ=125, Z8)
  [  3] Z8 → Z1: atthaka → caucasians  (AQ=181, Z1)
  [  4] Z1 → Z8: caucasians → sufferer  (AQ=170, Z8)
  [  5] Z8 → Z1: sufferer → injections  (AQ=208, Z1)
  [  6] Z1 → Z8: injections → pleiades  (AQ=143, Z8)
  [  7] Z8 → Z1: pleiades → coward  (AQ=118, Z1)
  [  8] Z1 → Z8: coward → practising  (AQ=206, Z8)
  [  9] Z8 → Z1: practising → onlythrough  (AQ=262, Z1)
  [ 10] Z1 → Z8: onlythrough → parsimoniously  (AQ=332, Z8)
  [ 11] Z8 → Z1: parsimoniously → idaho  (AQ=82, Z1)
  [ 12] Z1 → Z8: idaho → violently  (AQ=215, Z8)
  [ 13] Z8 → Z1: violently → analysis  (AQ=172, Z1)
  [ 14] Z1 → Z8: analysis → ganges  (AQ=107, Z8)
  [ 15] Z8 → Z1: ganges → ganesha  (AQ=118, Z1)
  [ 16] Z1 → Z8: ganesha → underworld  (AQ=224, Z8)
  [ 17] Z8 → Z1: underworld → irritate  (AQ=172, Z1)
  [ 18] Z1 → Z8: irritate → unlimited  (AQ=188, Z8)
  [ 19] Z8 → Z1: unlimited → purporting  (AQ=244, Z1)
  [ 20] Z1 → Z8: purporting → abbey  (AQ=80, Z8)
  [ 21] Z8 → Z1: abbey → deadlines  (AQ=154, Z1)
  [ 22] Z1 → Z8: deadlines → pneumas  (AQ=152, Z8)
  [ 23] Z8 → Z1: pneumas → lancet  (AQ=109, Z1)
  [ 24] Z1 → Z8: lancet → fleshing  (AQ=152, Z8)
  [ 25] Z8 → Z1: fleshing → tarrytown  (AQ=235, Z1)
  [ 26] Z1 → Z8: tarrytown → daye  (AQ=71, Z8)
  [ 27] Z8 → Z1: daye → photographic  (AQ=244, Z1)
  [ 28] Z1 → Z8: photographic → humbles  (AQ=143, Z8)
  [ 29] Z8 → Z1: humbles → enterprising  (AQ=262, Z1)
  [ 30] Z1 → Z8: enterprising → compartmentalised  (AQ=341, Z8)
  [ 31] Z8 → Z1: compartmentalised → thoughtprovoking  (AQ=370, Z1)
  [ 32] Z1 → Z8: thoughtprovoking → inmate  (AQ=116, Z8)
  [ 33] Z8 → Z1: inmate → tambourine  (AQ=208, Z1)
  [ 34] Z1 → Z8: tambourine → phersephonia  (AQ=242, Z8)
  [ 35] Z8 → Z1: phersephonia → seminal  (AQ=136, Z1)
  [ 36] Z1 → Z8: seminal → heartily  (AQ=170, Z8)
  [ 37] Z8 → Z1: heartily → harmonising  (AQ=226, Z1)
  [ 38] Z1 → Z8: harmonising → dote  (AQ=80, Z8)
  [ 39] Z8 → Z1: dote → enforcement  (AQ=217, Z1)
  [ 40] Z1 → Z8: enforcement → destroys  (AQ=197, Z8)
  [ 41] Z8 → Z1: destroys → outreached  (AQ=190, Z1)
  [ 42] Z1 → Z8: outreached → imagined  (AQ=134, Z8)
  [ 43] Z8 → Z1: imagined → jenkins  (AQ=145, Z1)
  [ 44] Z1 → Z8: jenkins → cushioned  (AQ=179, Z8)
  [ 45] Z8 → Z1: cushioned → predated  (AQ=145, Z1)
  [ 46] Z1 → Z8: predated → marithaia  (AQ=161, Z8)
  [ 47] Z8 → Z1: marithaia → honestly  (AQ=190, Z1)
  [ 48] Z1 → Z8: honestly → clumsiness  (AQ=224, Z8)
  [ 49] Z8 → Z1: clumsiness → klatch  (AQ=109, Z1)
  [ 50] Z1 → Z8: klatch → suburban  (AQ=170, Z8)
  [ 51] Z8 → Z1: suburban → mnkh  (AQ=82, Z1)
  [ 52] Z1 → Z8: mnkh → biochemical  (AQ=179, Z8)
  [ 53] Z8 → Z1: biochemical → atone  (AQ=100, Z1)
  [ 54] Z1 → Z8: atone → diop  (AQ=80, Z8)
  [ 55] Z8 → Z1: diop → mesopotamia  (AQ=226, Z1)
  [ 56] Z1 → Z8: mesopotamia → cataloging  (AQ=179, Z8)
  [ 57] Z8 → Z1: cataloging → plty  (AQ=109, Z1)
  [ 58] Z1 → Z8: plty → castrators  (AQ=224, Z8)
  [ 59] Z8 → Z1: castrators → excitement  (AQ=208, Z1)
  [ 60] Z1 → Z8: excitement → dog  (AQ=53, Z8)
  [ 61] Z8 → Z1: dog → agrippina  (AQ=172, Z1)
  [ 62] Z1 → Z8: agrippina → staid  (AQ=98, Z8)
  [ 63] Z8 → Z1: staid → cerberus  (AQ=163, Z1)
  [ 64] Z1 → Z8: cerberus → latinjuventus  (AQ=305, Z8)
  [ 65] Z8 → Z1: latinjuventus → mixed  (AQ=100, Z1)
  [ 66] Z1 → Z8: mixed → grew  (AQ=89, Z8)
  [ 67] Z8 → Z1: grew → rouen  (AQ=118, Z1)
  [ 68] Z1 → Z8: rouen → shipatana  (AQ=170, Z8)
  [ 69] Z8 → Z1: shipatana → expounds  (AQ=190, Z1)


────────────────────────────────────────────────────────────────────────
SEED: Djynxx (Z2, syzygy partner Z7)
────────────────────────────────────────────────────────────────────────
  [  1] Z2 → Z7: Djynxx → pounded  (AQ=142, Z7)
  [  2] Z7 → Z2: pounded → censes  (AQ=119, Z2)
  [  3] Z2 → Z7: censes → almostto  (AQ=187, Z7)
  [  4] Z7 → Z2: almostto → shifting  (AQ=164, Z2)
  [  5] Z2 → Z7: shifting → porcophagy  (AQ=214, Z7)
  [  6] Z7 → Z2: porcophagy → rampaged  (AQ=137, Z2)
  [  7] Z2 → Z7: rampaged → attrib  (AQ=124, Z7)
  [  8] Z7 → Z2: attrib → defixiones  (AQ=200, Z2)
  [  9] Z2 → Z7: defixiones → claustrophobia  (AQ=286, Z7)
  [ 10] Z7 → Z2: claustrophobia → alternatively  (AQ=281, Z2)
  [ 11] Z2 → Z7: alternatively → kerr  (AQ=88, Z7)
  [ 12] Z7 → Z2: kerr → imaginative  (AQ=209, Z2)
  [ 13] Z2 → Z7: imaginative → tragedies  (AQ=169, Z7)
  [ 14] Z7 → Z2: tragedies → jeered  (AQ=101, Z2)
  [ 15] Z2 → Z7: jeered → ditthi  (AQ=124, Z7)
  [ 16] Z7 → Z2: ditthi → earthuntil  (AQ=218, Z2)
  [ 17] Z2 → Z7: earthuntil → forbidding  (AQ=178, Z7)
  [ 18] Z7 → Z2: forbidding → periodical  (AQ=182, Z2)
  [ 19] Z2 → Z7: periodical → townspeople  (AQ=259, Z7)
  [ 20] Z7 → Z2: townspeople → hsb  (AQ=56, Z2)
  [ 21] Z2 → Z7: hsb → yvtvq  (AQ=151, Z7)
  [ 22] Z7 → Z2: yvtvq → quranic  (AQ=146, Z2)
  [ 23] Z2 → Z7: quranic → inject  (AQ=115, Z7)
  [ 24] Z7 → Z2: inject → inherit  (AQ=146, Z2)
  [ 25] Z2 → Z7: inherit → prokaryotic  (AQ=250, Z7)
  [ 26] Z7 → Z2: prokaryotic → ara  (AQ=47, Z2)
  [ 27] Z2 → Z7: ara → substantiate  (AQ=259, Z7)
  [ 28] Z7 → Z2: substantiate → isigili  (AQ=137, Z2)
  [ 29] Z2 → Z7: isigili → poetizations  (AQ=277, Z7)
  [ 30] Z7 → Z2: poetizations → confrontation  (AQ=281, Z2)
  [ 31] Z2 → Z7: confrontation → diff  (AQ=61, Z7)
  [ 32] Z7 → Z2: diff → mobile  (AQ=110, Z2)
  [ 33] Z2 → Z7: mobile → confessors  (AQ=223, Z7)
  [ 34] Z7 → Z2: confessors → intelligenic  (AQ=227, Z2)
  [ 35] Z2 → Z7: intelligenic → momoku  (AQ=142, Z7)
  [ 36] Z7 → Z2: momoku → heinemann  (AQ=164, Z2)
  [ 37] Z2 → Z7: heinemann → responsive  (AQ=232, Z7)
  [ 38] Z7 → Z2: responsive → calm  (AQ=65, Z2)
  [ 39] Z2 → Z7: calm → occurrences  (AQ=223, Z7)
  [ 40] Z7 → Z2: occurrences → twinning  (AQ=182, Z2)
  [ 41] Z2 → Z7: twinning → pavements  (AQ=196, Z7)
  [ 42] Z7 → Z2: pavements → paphian  (AQ=128, Z2)
  [ 43] Z2 → Z7: paphian → deplored  (AQ=151, Z7)
  [ 44] Z7 → Z2: deplored → blemishes  (AQ=173, Z2)
  [ 45] Z2 → Z7: blemishes → hostile  (AQ=151, Z7)
  [ 46] Z7 → Z2: hostile → itradhva  (AQ=155, Z2)
  [ 47] Z2 → Z7: itradhva → huntress  (AQ=196, Z7)
  [ 48] Z7 → Z2: huntress → malevolent  (AQ=209, Z2)
  [ 49] Z2 → Z7: malevolent → hydro  (AQ=115, Z7)
  [ 50] Z7 → Z2: hydro → serieux  (AQ=164, Z2)
  [ 51] Z2 → Z7: serieux → nero  (AQ=88, Z7)
  [ 52] Z7 → Z2: nero → witchell  (AQ=164, Z2)
  [ 53] Z2 → Z7: witchell → armit  (AQ=106, Z7)
  [ 54] Z7 → Z2: armit → caged  (AQ=65, Z2)
  [ 55] Z2 → Z7: caged → trinitarian  (AQ=232, Z7)
  [ 56] Z7 → Z2: trinitarian → ambergris  (AQ=173, Z2)
  [ 57] Z2 → Z7: ambergris → nausea  (AQ=115, Z7)
  [ 58] Z7 → Z2: nausea → isotropy  (AQ=209, Z2)
  [ 59] Z2 → Z7: isotropy → necromantic  (AQ=214, Z7)
  [ 60] Z7 → Z2: necromantic → contortionist  (AQ=308, Z2)
  [ 61] Z2 → Z7: contortionist → toolset  (AQ=169, Z7)
  [ 62] Z7 → Z2: toolset → dense  (AQ=92, Z2)
  [ 63] Z2 → Z7: dense → underdog  (AQ=160, Z7)
  [ 64] Z7 → Z2: underdog → standardizing  (AQ=263, Z2)
  [ 65] Z2 → Z7: standardizing → loans  (AQ=106, Z7)
  [ 66] Z7 → Z2: loans → smo  (AQ=74, Z2)
  [ 67] Z2 → Z7: smo → orisha  (AQ=124, Z7)
  [ 68] Z7 → Z2: orisha → restart  (AQ=164, Z2)
  [ 69] Z2 → Z7: restart → enumerated  (AQ=196, Z7)


────────────────────────────────────────────────────────────────────────
SEED: Nullotation (Z9, syzygy partner Z9)
────────────────────────────────────────────────────────────────────────
  [  1] Z9 → Z9: Nullotation → legions  (AQ=144, Z9)
  [  2] Z9 → Z9: legions → alineage  (AQ=126, Z9)
  [  3] Z9 → Z9: alineage → hauptmann  (AQ=189, Z9)
  [  4] Z9 → Z9: hauptmann → taenarus  (AQ=171, Z9)
  [  5] Z9 → Z9: taenarus → werelights  (AQ=216, Z9)
  [  6] Z9 → Z9: werelights → motley  (AQ=144, Z9)
  [  7] Z9 → Z9: motley → xxxi  (AQ=117, Z9)
  [  8] Z9 → Z9: xxxi → jehosophat  (AQ=207, Z9)
  [  9] Z9 → Z9: jehosophat → anglotheosophical  (AQ=333, Z9)
  [ 10] Z9 → Z9: anglotheosophical → co  (AQ=36, Z9)
  [ 11] Z9 → Z9: co → yell  (AQ=90, Z9)
  [ 12] Z9 → Z9: yell → rheinisches  (AQ=216, Z9)
  [ 13] Z9 → Z9: rheinisches → comforted  (AQ=180, Z9)
  [ 14] Z9 → Z9: comforted → grades  (AQ=108, Z9)
  [ 15] Z9 → Z9: grades → caspian  (AQ=126, Z9)
  [ 16] Z9 → Z9: caspian → simplicity  (AQ=225, Z9)
  [ 17] Z9 → Z9: simplicity → overtly  (AQ=180, Z9)
  [ 18] Z9 → Z9: overtly → traveling  (AQ=189, Z9)
  [ 19] Z9 → Z9: traveling → peloponnesus  (AQ=279, Z9)
  [ 20] Z9 → Z9: peloponnesus → rev  (AQ=72, Z9)
  [ 21] Z9 → Z9: rev → vastly  (AQ=153, Z9)
  [ 22] Z9 → Z9: vastly → plunder  (AQ=153, Z9)
  [ 23] Z9 → Z9: plunder → fouled  (AQ=117, Z9)
  [ 24] Z9 → Z9: fouled → hallows  (AQ=153, Z9)
  [ 25] Z9 → Z9: hallows → de  (AQ=27, Z9)
  [ 26] Z9 → Z9: de → dance  (AQ=72, Z9)
  [ 27] Z9 → Z9: dance → extrapolating  (AQ=279, Z9)
  [ 28] Z9 → Z9: extrapolating → elderly  (AQ=144, Z9)
  [ 29] Z9 → Z9: elderly → multitudinous  (AQ=315, Z9)
  [ 30] Z9 → Z9: multitudinous → kg  (AQ=36, Z9)
  [ 31] Z9 → Z9: kg → dalai  (AQ=72, Z9)
  [ 32] Z9 → Z9: dalai → innate  (AQ=117, Z9)
  [ 33] Z9 → Z9: innate → persuasive  (AQ=225, Z9)
  [ 34] Z9 → Z9: persuasive → instrument  (AQ=243, Z9)
  [ 35] Z9 → Z9: instrument → fooleth  (AQ=144, Z9)
  [ 36] Z9 → Z9: fooleth → icelsldeu  (AQ=171, Z9)
  [ 37] Z9 → Z9: icelsldeu → misdemeanors  (AQ=243, Z9)
  [ 38] Z9 → Z9: misdemeanors → both  (AQ=81, Z9)
  [ 39] Z9 → Z9: both → convulsion  (AQ=234, Z9)
  [ 40] Z9 → Z9: convulsion → dirtiness  (AQ=198, Z9)
  [ 41] Z9 → Z9: dirtiness → strictly  (AQ=198, Z9)
  [ 42] Z9 → Z9: strictly → headaches  (AQ=135, Z9)
  [ 43] Z9 → Z9: headaches → dictates  (AQ=153, Z9)
  [ 44] Z9 → Z9: dictates → envelops  (AQ=180, Z9)
  [ 45] Z9 → Z9: envelops → hymning  (AQ=153, Z9)
  [ 46] Z9 → Z9: hymning → governed  (AQ=162, Z9)
  [ 47] Z9 → Z9: governed → peripheral  (AQ=198, Z9)
  [ 48] Z9 → Z9: peripheral → unitarians  (AQ=216, Z9)
  [ 49] Z9 → Z9: unitarians → fisted  (AQ=117, Z9)
  [ 50] Z9 → Z9: fisted → sundaland  (AQ=171, Z9)
  [ 51] Z9 → Z9: sundaland → bridge  (AQ=99, Z9)
  [ 52] Z9 → Z9: bridge → consumer  (AQ=180, Z9)
  [ 53] Z9 → Z9: consumer → asses  (AQ=108, Z9)
  [ 54] Z9 → Z9: asses → boom  (AQ=81, Z9)
  [ 55] Z9 → Z9: boom → regurgitated  (AQ=243, Z9)
  [ 56] Z9 → Z9: regurgitated → cultural  (AQ=180, Z9)
  [ 57] Z9 → Z9: cultural → maggot  (AQ=117, Z9)
  [ 58] Z9 → Z9: maggot → twothings  (AQ=216, Z9)
  [ 59] Z9 → Z9: twothings → tutorials  (AQ=216, Z9)
  [ 60] Z9 → Z9: tutorials → rgb  (AQ=54, Z9)
  [ 61] Z9 → Z9: rgb → celebrity  (AQ=180, Z9)
  [ 62] Z9 → Z9: celebrity → pamph  (AQ=99, Z9)
  [ 63] Z9 → Z9: pamph → upright  (AQ=162, Z9)
  [ 64] Z9 → Z9: upright → uninterpretable  (AQ=315, Z9)
  [ 65] Z9 → Z9: uninterpretable → karina  (AQ=108, Z9)
  [ 66] Z9 → Z9: karina → facile  (AQ=90, Z9)
  [ 67] Z9 → Z9: facile → junky  (AQ=126, Z9)
  [ 68] Z9 → Z9: junky → sickness  (AQ=171, Z9)
  [ 69] Z9 → Z9: sickness → monologue  (AQ=198, Z9)


────────────────────────────────────────────────────────────────────────
SEED: Cryptolith (Z2, syzygy partner Z7)
────────────────────────────────────────────────────────────────────────
  [  1] Z2 → Z7: Cryptolith → pounded  (AQ=142, Z7)
  [  2] Z7 → Z2: pounded → censes  (AQ=119, Z2)
  [  3] Z2 → Z7: censes → almostto  (AQ=187, Z7)
  [  4] Z7 → Z2: almostto → shifting  (AQ=164, Z2)
  [  5] Z2 → Z7: shifting → porcophagy  (AQ=214, Z7)
  [  6] Z7 → Z2: porcophagy → rampaged  (AQ=137, Z2)
  [  7] Z2 → Z7: rampaged → attrib  (AQ=124, Z7)
  [  8] Z7 → Z2: attrib → defixiones  (AQ=200, Z2)
  [  9] Z2 → Z7: defixiones → claustrophobia  (AQ=286, Z7)
  [ 10] Z7 → Z2: claustrophobia → alternatively  (AQ=281, Z2)
  [ 11] Z2 → Z7: alternatively → kerr  (AQ=88, Z7)
  [ 12] Z7 → Z2: kerr → imaginative  (AQ=209, Z2)
  [ 13] Z2 → Z7: imaginative → tragedies  (AQ=169, Z7)
  [ 14] Z7 → Z2: tragedies → jeered  (AQ=101, Z2)
  [ 15] Z2 → Z7: jeered → ditthi  (AQ=124, Z7)
  [ 16] Z7 → Z2: ditthi → earthuntil  (AQ=218, Z2)
  [ 17] Z2 → Z7: earthuntil → forbidding  (AQ=178, Z7)
  [ 18] Z7 → Z2: forbidding → periodical  (AQ=182, Z2)
  [ 19] Z2 → Z7: periodical → townspeople  (AQ=259, Z7)
  [ 20] Z7 → Z2: townspeople → hsb  (AQ=56, Z2)
  [ 21] Z2 → Z7: hsb → yvtvq  (AQ=151, Z7)
  [ 22] Z7 → Z2: yvtvq → quranic  (AQ=146, Z2)
  [ 23] Z2 → Z7: quranic → inject  (AQ=115, Z7)
  [ 24] Z7 → Z2: inject → inherit  (AQ=146, Z2)
  [ 25] Z2 → Z7: inherit → prokaryotic  (AQ=250, Z7)
  [ 26] Z7 → Z2: prokaryotic → ara  (AQ=47, Z2)
  [ 27] Z2 → Z7: ara → substantiate  (AQ=259, Z7)
  [ 28] Z7 → Z2: substantiate → isigili  (AQ=137, Z2)
  [ 29] Z2 → Z7: isigili → poetizations  (AQ=277, Z7)
